order_date,order_count,line_count,total_sales,total_profit,total_qty,avg_discount
2017-12-18,9,21,7051.35,727.4944,86,0.16666666666666666
2017-12-19,4,7,815.1120000000001,-251.3853,29,0.4428571428571429
2017-12-20,3,4,134.54,38.5308,14,0.0
2017-12-22,4,8,1043.128,228.1434,32,0.2125
2017-12-23,8,20,6965.857,1008.2604,68,0.15
2017-12-24,5,8,1938.26,323.5229,45,0.1375
2017-12-25,8,19,10488.055,1393.3961,77,0.15789473684210525
2017-12-26,7,13,1829.418,155.9416,34,0.09230769230769233
2017-12-27,6,7,959.49,16.758599999999998,30,0.15714285714285717
2017-12-29,8,12,1277.68,192.4955,48,0.19999999999999998
2017-12-30,6,8,773.774,146.8632,25,0.2625
2017-12-31,5,7,731.768,68.2435,27,0.17142857142857146
2018-01-01,4,10,1481.8280000000002,-181.41089999999997,56,0.39
2018-01-02,3,8,2079.554,-207.0473,26,0.425
2018-01-03,2,3,2070.272,704.2800000000001,17,0.06666666666666667
2018-01-06,1,1,33.74,15.5204,7,0.0
2018-01-07,3,6,3395.59,758.7192,27,0.13333333333333333
2018-01-08,1,1,892.98,80.3682,2,0.0
2018-01-09,1,1,274.491,-228.7425,3,0.7
2018-01-12,3,4,848.52,-1101.516,14,0.2
2018-01-13,1,4,4619.33,206.6524,19,0.0
2018-01-14,5,18,1056.038,208.8079,70,0.15555555555555556
2018-01-15,4,8,2140.28,297.206,31,0.30000000000000004
2018-01-16,2,5,6230.2919999999995,2595.203,25,0.04
2018-01-19,3,9,2013.715,55.40429999999999,22,0.14444444444444446
2018-01-20,5,6,767.838,156.03199999999998,21,0.11666666666666668
2018-01-21,4,14,2546.643,619.2187,58,0.1285714285714286
2018-01-22,2,6,4212.372,1461.3511,21,0.06666666666666667
2018-01-23,3,7,450.334,60.55,22,0.18571428571428572
2018-01-24,2,4,418.66599999999994,105.0682,11,0.1
2018-01-26,4,6,3055.2799999999997,803.9555,30,0.03333333333333333
2018-01-27,2,4,331.914,1.6239000000000061,12,0.2
2018-01-28,3,4,1007.52,333.8478,20,0.0
2018-01-29,5,10,294.842,86.9031,31,0.12000000000000002
2018-01-30,6,16,3749.335,308.4441,52,0.10625000000000001
2018-02-02,3,9,913.354,170.677,32,0.13333333333333336
2018-02-03,3,8,922.327,215.57,19,0.375
2018-02-04,1,1,32.67,8.4942,3,0.0
2018-02-05,2,4,2263.012,74.882,19,0.30000000000000004
2018-02-06,4,5,904.354,204.3158,19,0.08
2018-02-09,3,6,773.7639999999999,-411.9726,19,0.4000000000000001
2018-02-10,2,2,227.103,28.1274,6,0.075
2018-02-11,4,5,1241.516,130.1018,18,0.16
2018-02-13,4,7,1058.43,424.3345,25,0.0
2018-02-16,3,8,1337.442,95.9756,21,0.1875
2018-02-17,5,13,2964.8174,-383.5478,43,0.2630769230769231
2018-02-18,1,3,287.326,62.4082,8,0.06666666666666667
2018-02-19,3,4,1314.59,377.0515,16,0.0
2018-02-20,4,11,1150.29,-107.5121,33,0.17272727272727273
2018-02-21,1,1,47.904,-2.994,1,0.2
2018-02-23,2,3,117.79999999999998,42.37,16,0.06666666666666667
2018-02-24,2,3,1448.676,249.3929,14,0.3666666666666667
2018-02-25,2,3,430.49199999999996,-19.379800000000003,10,0.4000000000000001
2018-02-26,3,9,2847.6459999999997,447.3532,38,0.06666666666666668
2018-02-28,1,2,17.62,8.2242,3,0.0
2018-03-02,6,11,1450.126,244.0397,45,0.2636363636363636
2018-03-03,5,7,2000.1039999999998,528.1881,34,0.08571428571428573
2018-03-04,3,6,228.822,-33.9224,14,0.19999999999999998
2018-03-05,3,9,1240.02,480.4513,28,0.0
2018-03-06,5,10,778.236,235.12599999999998,40,0.08
2018-03-07,2,3,166.59,56.1114,12,0.06666666666666667
2018-03-08,2,4,843.1,243.448,17,0.05
2018-03-09,2,3,710.804,139.6285,9,0.13333333333333333
2018-03-10,5,9,1252.952,-165.0196,24,0.2888888888888889
2018-03-11,3,7,1973.708,224.69840000000002,19,0.24285714285714285
2018-03-12,3,3,353.28,60.474,19,0.0
2018-03-13,8,20,4791.35,827.2755999999999,71,0.11000000000000001
2018-03-14,1,1,49.616,4.9616,2,0.2
2018-03-16,4,13,2014.381,182.3025,44,0.2076923076923077
2018-03-17,4,13,542.746,129.7274,56,0.12307692307692308
2018-03-18,6,10,1027.758,-250.1181,43,0.28
2018-03-19,5,11,2166.248,130.4093,50,0.09090909090909091
2018-03-20,4,6,899.568,253.0645,21,0.06666666666666667
2018-03-21,6,12,3332.636,912.2596,45,0.08333333333333333
2018-03-23,6,8,14816.068,6818.627600000001,33,0.05
2018-03-24,4,7,1257.298,340.2724,17,0.05714285714285715
2018-03-25,6,12,3567.026,730.5126,46,0.08333333333333333
2018-03-26,5,11,3252.88,426.56969999999995,39,0.16363636363636364
2018-03-27,4,14,2933.516,128.5232,38,0.09428571428571429
2018-03-28,2,8,1504.702,58.8642,35,0.11249999999999999
2018-03-29,1,1,81.4,21.164,5,0.0
2018-03-30,5,6,656.407,222.0362,16,0.15
2018-03-31,8,13,4981.010799999999,1802.2158000000002,63,0.1476923076923077
2018-04-01,6,12,5972.988,542.9408000000001,60,0.1125
2018-04-02,4,5,822.97,215.8982,16,0.0
2018-04-03,2,2,32.528,9.8466,7,0.2
2018-04-04,4,6,808.47,110.1777,13,0.03333333333333333
2018-04-06,2,2,114.41999999999999,44.0304,8,0.35
2018-04-07,2,7,1971.2905,-341.1727,17,0.34285714285714286
2018-04-08,4,8,6401.93,2276.8183,32,0.0
2018-04-09,4,12,1626.71,411.2821,38,0.16666666666666666
2018-04-10,5,10,755.529,171.7842,29,0.17
2018-04-11,4,7,319.806,18.417,28,0.2285714285714286
2018-04-12,1,2,69.66,31.347,9,0.0
2018-04-13,3,4,1345.8239999999998,268.2204,17,0.15000000000000002
2018-04-14,5,8,652.93,33.600500000000004,30,0.15000000000000002
2018-04-15,6,6,332.338,109.8951,19,0.18333333333333335
2018-04-16,6,10,944.429,-45.439,30,0.28500000000000003
2018-04-17,4,13,3431.4590000000003,-3403.495,61,0.2769230769230769
2018-04-20,5,13,2033.24,22.754300000000008,44,0.29230769230769227
2018-04-21,5,8,1254.564,27.60410000000001,30,0.35000000000000003
2018-04-22,3,3,947.692,93.973,8,0.06666666666666667
2018-04-23,7,15,1199.222,199.3172,56,0.15333333333333332
2018-04-24,6,9,928.558,-12.036100000000001,27,0.3333333333333333
2018-04-25,6,8,678.113,104.5849,36,0.14375000000000002
2018-04-26,2,3,61.608000000000004,27.162300000000002,12,0.19999999999999998
2018-04-27,3,6,576.5756,60.020599999999995,24,0.08666666666666667
2018-04-28,3,4,795.296,91.36720000000001,8,0.2
2018-04-29,2,2,1053.26,-67.4841,6,0.2
2018-04-30,12,18,1390.1260000000002,-68.12500000000001,68,0.23333333333333334
2018-05-01,3,6,4108.37,-453.8578,21,0.20833333333333334
2018-05-02,3,5,399.11,110.3944,20,0.0
2018-05-03,3,9,1386.346,-80.1002,39,0.2444444444444444
2018-05-04,5,11,1389.4050000000002,292.3293,28,0.22727272727272727
2018-05-05,4,6,185.123,-122.56250000000001,26,0.26666666666666666
2018-05-06,8,13,3183.3698,84.1948,73,0.2476923076923077
2018-05-07,3,6,2549.468,649.4175,18,0.05000000000000001
2018-05-08,5,5,3658.5540000000005,1061.3636,23,0.2
2018-05-09,2,7,1078.222,273.9624,21,0.08571428571428573
2018-05-11,4,9,449.469,-319.4249,28,0.23333333333333334
2018-05-12,6,13,970.384,36.531,45,0.13846153846153847
2018-05-13,5,9,3066.378,809.8532,37,0.05555555555555555
2018-05-14,7,21,4182.062,1077.8878,83,0.10476190476190476
2018-05-15,3,8,421.264,73.9747,15,0.2375
2018-05-16,1,1,221.024,-55.256,2,0.2
2018-05-18,7,17,1830.508,407.8936,59,0.21176470588235294
2018-05-19,10,20,4919.182,1171.7753,86,0.07
2018-05-20,4,12,2997.578,273.2104,52,0.06666666666666667
2018-05-21,1,2,538.02,78.0183,8,0.0
2018-05-22,4,7,336.56199999999995,-6.969499999999996,25,0.18571428571428572
2018-05-23,2,5,241.436,-66.0777,14,0.44000000000000006
2018-05-25,3,6,886.026,230.33169999999998,22,0.06666666666666667
2018-05-26,3,4,270.24,76.4496,9,0.0
2018-05-27,6,11,2084.908,384.4578,44,0.11818181818181818
2018-05-28,7,12,1480.103,169.19639999999998,44,0.21666666666666667
2018-05-29,4,8,691.108,110.42989999999999,24,0.125
2018-05-30,5,9,736.8904,75.1597,21,0.10222222222222223
2018-06-01,5,11,5058.362,1295.5061,45,0.15454545454545454
2018-06-02,4,6,135.70600000000002,38.5265,20,0.23333333333333336
2018-06-03,6,17,2952.036,384.1454,71,0.17058823529411765
2018-06-04,6,8,279.414,66.7452,32,0.225
2018-06-05,2,2,491.11199999999997,60.174899999999994,7,0.2
2018-06-06,1,2,31.349999999999998,2.178,6,0.0
2018-06-08,6,11,2227.038,134.16189999999997,32,0.33181818181818185
2018-06-09,3,5,939.1329999999999,2.227300000000003,21,0.3
2018-06-10,9,13,2513.3430000000003,186.49229999999997,58,0.07307692307692308
2018-06-11,6,14,1580.894,274.94120000000004,44,0.15
2018-06-12,6,11,1679.968,314.9144,33,0.13636363636363635
2018-06-13,3,5,1156.018,-95.0222,24,0.18
2018-06-15,7,16,4057.51,404.42179999999996,57,0.1625
2018-06-16,6,13,2724.194,521.365,47,0.12307692307692308
2018-06-17,5,9,3896.672,1696.4659,28,0.24444444444444446
2018-06-18,2,3,1031.1555,117.87989999999999,18,0.11666666666666665
2018-06-19,7,16,2115.941,-22.034600000000005,58,0.2625
2018-06-20,5,9,1028.228,263.752,31,0.08888888888888889
2018-06-21,2,5,595.656,230.95919999999998,26,0.18
2018-06-22,4,6,579.019,123.27860000000001,18,0.4333333333333333
2018-06-24,7,10,1287.614,-28.52340000000003,43,0.13
2018-06-25,4,6,1508.3519999999999,185.0875,18,0.16666666666666666
2018-06-26,9,16,4224.136,705.2894,85,0.1
2018-06-27,3,5,1644.906,335.53589999999997,17,0.02
2018-06-29,7,15,4521.9912,889.2002,52,0.13466666666666666
2018-06-30,8,11,4721.977,135.66729999999998,40,0.18636363636363634
2018-07-01,1,3,639.83,103.9546,9,0.0
2018-07-02,1,2,169.192,51.3259,9,0.5
2018-07-03,12,20,6963.4039999999995,1488.1451,77,0.12000000000000002
2018-07-05,2,6,476.35400000000004,-337.4099,32,0.43333333333333335
2018-07-06,3,4,380.37800000000004,13.745399999999998,9,0.325
2018-07-07,4,9,1620.25,37.402899999999995,26,0.21111111111111114
2018-07-08,7,19,1980.2640000000001,817.1376,70,0.021052631578947368
2018-07-09,5,9,1671.214,164.11139999999997,43,0.2111111111111111
2018-07-10,3,3,359.21399999999994,44.925,12,0.06666666666666667
2018-07-11,5,7,1728.892,336.1681,34,0.05714285714285715
2018-07-12,1,1,3.816,1.1925,1,0.2
2018-07-13,2,4,504.542,112.0167,14,0.15000000000000002
2018-07-14,2,13,3598.9339999999997,-46.043899999999994,55,0.13846153846153847
2018-07-15,3,10,2132.229,285.20520000000005,29,0.04
2018-07-16,3,3,316.636,15.0374,7,0.2333333333333333
2018-07-17,4,9,2191.873,477.3142,32,0.061111111111111116
2018-07-18,2,8,2106.794,-425.63980000000004,27,0.3375
2018-07-20,4,12,2283.208,727.2774,35,0.075
2018-07-21,10,23,3685.944,144.2286,95,0.20869565217391303
2018-07-22,2,2,556.3140000000001,-61.10609999999999,7,0.15
2018-07-23,8,10,898.188,258.41179999999997,41,0.1
2018-07-24,1,1,2399.96,839.986,5,0.2
2018-07-25,4,8,798.742,-39.7968,31,0.21250000000000002
2018-07-26,1,2,2012.3020000000001,705.274,8,0.1
2018-07-27,4,8,1142.68,211.57549999999998,30,0.05
2018-07-28,1,3,1170.5639999999999,108.05359999999999,9,0.13333333333333333
2018-07-29,6,12,1391.294,367.4606,37,0.08333333333333333
2018-07-30,3,4,523.376,87.9368,18,0.175
2018-07-31,7,11,1558.028,464.7314,38,0.09090909090909091
2018-08-01,5,6,2085.65,-159.40619999999998,22,0.20000000000000004
2018-08-03,6,7,531.348,40.300900000000006,22,0.09999999999999999
2018-08-04,2,3,20.07,0.4320000000000004,6,0.4000000000000001
2018-08-05,3,5,503.676,170.42340000000002,28,0.04
2018-08-06,4,7,1424.026,419.7762,34,0.028571428571428574
2018-08-07,7,17,3479.624,705.8854,56,0.10588235294117647
2018-08-10,2,4,1823.0700000000002,521.9644,22,0.0
2018-08-11,3,6,708.726,235.90439999999998,36,0.23333333333333336
2018-08-12,4,12,3693.084,888.6845,51,0.05000000000000001
2018-08-13,4,13,2643.164,-1071.7151999999999,51,0.17692307692307693
2018-08-14,2,3,440.736,12.3879,11,0.06666666666666667
2018-08-15,3,3,1949.872,-289.18359999999996,16,0.06666666666666667
2018-08-16,1,2,80.564,-12.0292,7,0.44999999999999996
2018-08-17,5,17,9517.287999999999,605.8985000000001,70,0.1941176470588235
2018-08-18,8,17,7078.4839999999995,1971.9705999999999,69,0.1823529411764706
2018-08-19,4,4,512.446,225.0193,9,0.25
2018-08-20,5,7,692.95,183.6178,25,0.08571428571428573
2018-08-21,8,23,8551.054,2245.6488,95,0.08695652173913043
2018-08-22,2,2,524.54,-81.2501,3,0.30000000000000004
2018-08-23,1,5,4590.344,358.546,28,0.2
2018-08-24,2,4,685.0560000000002,77.40599999999999,15,0.2
2018-08-25,4,5,361.988,-17.110799999999998,12,0.26
2018-08-26,3,3,190.66,-14.764999999999999,11,0.19999999999999998
2018-08-27,9,19,6190.538,1008.8821,82,0.13157894736842105
2018-08-28,3,8,1443.6319999999998,345.3009,35,0.1
2018-08-29,3,5,235.46800000000002,57.1282,25,0.28
2018-08-31,8,11,3162.83,611.2385,43,0.1272727272727273
2018-09-01,5,7,1261.81,340.5586,27,0.028571428571428574
2018-09-02,14,36,9354.854,2600.1853,126,0.10277777777777779
2018-09-03,8,13,1595.849,199.48180000000002,42,0.19615384615384615
2018-09-04,16,28,5360.202,224.42510000000001,108,0.21428571428571427
2018-09-05,3,5,327.044,-17.1944,15,0.16
2018-09-07,15,23,3848.565,1248.2397,85,0.11739130434782609
2018-09-08,8,14,2184.327,-510.96709999999996,57,0.3
2018-09-09,12,29,4356.061,-152.87539999999998,101,0.2310344827586207
2018-09-10,9,18,2506.646,-977.3219,56,0.12222222222222223
2018-09-11,10,22,5564.006,1032.8847,97,0.13181818181818183
2018-09-12,4,7,491.54999999999995,219.391,32,0.0
2018-09-13,1,1,15.92,2.786,5,0.2
2018-09-14,8,18,4367.347,474.34169999999995,66,0.2222222222222222
2018-09-15,13,26,7285.026,1934.9693,110,0.08461538461538462
2018-09-16,7,13,849.65,-335.6626,34,0.21538461538461537
2018-09-17,6,17,4979.226,769.2717,59,0.12352941176470589
2018-09-18,8,20,1511.93,501.5421,73,0.04
2018-09-19,7,15,1648.188,53.989900000000006,51,0.23333333333333334
2018-09-20,1,14,7359.918,1571.7964,52,0.042857142857142864
2018-09-21,7,8,338.172,97.20689999999999,23,0.175
2018-09-22,12,22,7871.213,-145.57789999999994,91,0.10454545454545455
2018-09-23,11,20,2395.786,115.1856,65,0.185
2018-09-24,12,25,6450.4619999999995,1000.4615,92,0.11199999999999999
2018-09-25,7,13,1412.213,228.9978,52,0.12307692307692308
2018-09-26,3,7,1486.576,314.9023,26,0.1142857142857143
2018-09-28,5,10,559.271,-46.377900000000004,21,0.27999999999999997
2018-09-29,9,21,1944.08,39.560700000000026,67,0.14761904761904762
2018-09-30,5,7,540.76,207.35469999999998,27,0.14285714285714285
2018-10-01,6,12,2978.466,1013.0730000000001,64,0.10000000000000002
2018-10-02,10,26,5418.022,-1095.5167000000001,116,0.25384615384615383
2018-10-03,6,9,2504.48,943.3932,30,0.08888888888888889
2018-10-04,1,1,19.98,8.5914,1,0.0
2018-10-05,5,15,6684.616,1475.2477000000001,55,0.1
2018-10-06,6,12,1499.652,348.323,29,0.05000000000000001
2018-10-07,5,11,2749.21,218.4405,53,0.2772727272727273
2018-10-08,3,6,608.356,148.0335,12,0.05000000000000001
2018-10-09,6,11,1496.589,-467.1381,45,0.22727272727272727
2018-10-10,1,1,239.358,-47.8716,3,0.3
2018-10-12,10,18,5635.354,526.1517,78,0.1111111111111111
2018-10-13,6,15,8405.802,2553.2419,62,0.18666666666666665
2018-10-14,4,5,134.332,-28.5702,23,0.32
2018-10-15,6,8,1017.94,230.1392,28,0.025
2018-10-16,5,6,3473.5969999999998,-1100.3811,39,0.25
2018-10-17,3,4,126.352,23.0989,9,0.05
2018-10-19,9,16,2781.8702000000003,-1430.7904,57,0.245
2018-10-20,7,15,1333.858,135.7559,42,0.14666666666666667
2018-10-21,10,18,4537.201,444.7591,58,0.24444444444444446
2018-10-22,6,12,15158.877,4539.8266,49,0.18333333333333335
2018-10-23,5,18,3352.3940000000002,82.32130000000001,66,0.18888888888888888
2018-10-24,2,2,529.0849999999999,-76.0505,9,0.15
2018-10-26,5,10,999.868,107.72749999999999,38,0.26
2018-10-27,6,12,1086.32,103.8625,38,0.23750000000000002
2018-10-28,4,8,408.726,36.1057,20,0.15000000000000002
2018-10-29,1,1,46.96,22.5408,8,0.0
2018-10-30,7,23,4025.7299999999996,518.9913,92,0.13478260869565217
2018-10-31,2,3,523.928,41.96940000000001,9,0.20000000000000004
2018-11-01,2,4,2921.43,358.8969,25,0.05
2018-11-02,12,25,6294.386,929.1536,105,0.07600000000000001
2018-11-03,16,23,4536.937,675.2008000000001,86,0.1565217391304348
2018-11-04,8,17,10668.096,-3987.2422,58,0.35294117647058826
2018-11-05,8,18,2355.064,525.4202,62,0.15555555555555556
2018-11-06,13,27,4288.75,562.9598,91,0.16666666666666666
2018-11-07,7,10,2413.378,119.64159999999995,50,0.12000000000000002
2018-11-08,2,2,384.1,145.392,15,0.0
2018-11-09,7,12,4751.492,1219.0435,48,0.06666666666666667
2018-11-10,9,15,4007.5480000000002,-111.13019999999997,64,0.2733333333333333
2018-11-11,12,15,1815.2179999999998,283.24760000000003,54,0.13333333333333333
2018-11-12,14,30,2911.386,-37.834999999999994,94,0.19333333333333336
2018-11-13,14,22,6633.4202000000005,-398.42480000000006,103,0.19636363636363638
2018-11-14,8,10,834.6579999999999,31.053600000000003,45,0.27
2018-11-15,1,2,559.2,55.016,8,0.2
2018-11-16,12,18,4755.234,539.0093,68,0.10555555555555556
2018-11-17,12,16,13694.8828,5895.3981,64,0.12625
2018-11-18,8,21,1469.756,253.8081,83,0.13333333333333333
2018-11-19,15,26,7397.272,-1659.0309000000002,114,0.22307692307692306
2018-11-20,9,17,2988.274,555.2368,68,0.09411764705882353
2018-11-21,7,15,2236.1839999999997,301.3298,41,0.09333333333333334
2018-11-22,1,1,35.712,2.232,8,0.2
2018-11-23,9,17,1153.109,213.4873,59,0.25882352941176473
2018-11-24,15,25,4959.641,935.9258,110,0.192
2018-11-25,8,13,3666.157,-58.567800000000005,55,0.1576923076923077
2018-11-26,8,16,5048.1720000000005,1251.3573999999999,69,0.1125
2018-11-27,7,13,1618.254,643.252,61,0.07692307692307693
2018-11-28,5,12,6912.944,328.9202,65,0.11666666666666668
2018-11-29,1,2,491.888,67.831,7,0.2
2018-11-30,11,15,6645.282,49.52120000000001,60,0.13333333333333333
2018-12-01,14,34,5331.178,718.892,149,0.15294117647058825
2018-12-02,16,34,9951.182,-7.340999999999886,152,0.23235294117647057
2018-12-03,8,20,1403.842,280.7407,70,0.20500000000000002
2018-12-04,10,18,2639.638,-21.988099999999974,64,0.17777777777777778
2018-12-05,8,19,1453.136,447.6235,75,0.06315789473684212
2018-12-06,1,1,10.68,2.8836,1,0.0
2018-12-07,7,9,2916.514,-2686.6673,36,0.17777777777777778
2018-12-08,9,30,7643.041,1154.6045,114,0.06833333333333334
2018-12-09,15,33,5470.39,1487.1417999999999,120,0.14393939393939395
2018-12-10,12,21,3873.5589999999997,715.5696,70,0.10952380952380954
2018-12-11,11,22,2823.965,-82.40890000000005,63,0.17500000000000002
2018-12-13,3,6,580.936,99.2154,25,0.03333333333333333
2018-12-14,6,18,3897.714,215.25000000000006,74,0.18888888888888888
2018-12-15,3,5,306.88800000000003,52.5946,20,0.08
2018-12-16,5,13,858.702,171.2212,47,0.07692307692307693
2018-12-17,9,13,2027.758,303.0905,38,0.1076923076923077
2018-12-18,9,20,3645.911,840.8157,86,0.1075
2018-12-19,3,5,1895.926,-152.4596,18,0.26
2018-12-20,2,5,377.736,176.91150000000002,13,0.08
2018-12-21,8,11,2140.94,570.7615,38,0.0
2018-12-22,12,27,7442.021,957.1227000000001,100,0.16296296296296298
2018-12-23,7,15,1926.776,284.0978,63,0.17333333333333334
2018-12-24,11,16,6233.054,1568.2397,54,0.10625000000000001
2018-12-25,10,23,2698.927,359.20029999999997,87,0.24347826086956523
2018-12-26,4,4,814.5939999999999,61.1202,12,0.22499999999999998
2018-12-27,1,2,177.636,-31.974200000000003,6,0.30000000000000004
2018-12-28,10,19,1657.3508000000002,253.1188,64,0.2168421052631579
2018-12-29,6,12,2915.534,644.4338,41,0.03333333333333333
2018-12-30,4,7,713.7900000000001,101.5365,23,0.14285714285714285
